x1,x2,x3,x4,x5,loss
273174.5,27,294.5,4813.05,3,0
130052,68,441.75,3222.8,1,1
496388,6,539.75,7293.2,3,1
588291.5,2,484.5,8314.35,4,0
21719,334,95.5,2019.1,0,0
110274.5,80,250,3003.05,1,0
163379,50,227,3593.1,2,0
245895.5,31,427.25,4509.95,2,0
306888.5,22,420.5,5187.65,2,0
26700.5,249,372.25,2074.45,0,1
231068,34,323.75,4345.2,2,1
319709,20,331.25,5330.1,4,0
517043,5,384.5,7522.7,5,0
230177,34,449,4335.3,2,1
451856,9,373,6798.4,5,0
793496,0,584.75,10594.4,5,0
107349.5,82,203.25,2970.55,1,0
709922,0,571.75,9665.8,5,0
351744.5,17,348.5,5686.05,4,0
120363.5,73,477.5,3115.15,0,1
248330,31,493.25,4537,2,0
145424,57,308.25,3393.6,1,0
28041.5,254,446.75,2089.35,0,0
420077,11,477,6445.3,3,0
108074,82,177,2978.6,2,0
133233.5,64,99.75,3258.15,4,0
49821.5,171,96.25,2331.35,1,0
46226,179,148.25,2291.4,0,1
60837.5,147,422.5,2453.75,0,1
27627.5,248,102,2084.75,0,0
174359,47,123.75,3715.1,5,0
174363.5,48,126.75,3715.15,5,0
163752.5,51,453.5,3597.25,1,1
132509,64,100,3250.1,4,0
379712,14,298.75,5996.8,5,0
489359,6,412.5,7215.1,5,0
41195,192,351.5,2235.5,0,1
80588,110,101.75,2673.2,2,0
149798,56,454,3442.2,1,0
527514.5,4,519.75,7639.05,4,1
490011.5,6,524.75,7222.35,3,0
676257.5,1,526.25,9291.75,5,0
91968.5,100,373.75,2799.65,0,1
24572,269,254,2050.8,0,1
58205,155,118.75,2424.5,1,0
42446,188,306.5,2249.4,0,0
417417.5,11,379,6415.75,4,0
494354,6,490,7270.6,4,0
33009.5,220,401.25,2144.55,0,1
240315.5,32,394.5,4447.95,2,1
279641,25,260,4884.9,4,0
294513.5,23,423.75,5050.15,2,1
42770,188,322,2253,0,0
426552.5,10,427.25,6517.25,4,1
59258,148,229,2436.2,0,0
30656,234,152.5,2118.4,0,0
21791,335,99.5,2019.9,0,1
348464,17,345.75,5649.6,3,0
128013.5,68,497.25,3200.15,0,1
43004,188,246.25,2255.6,0,0
235554.5,33,196.75,4395.05,4,0
26354,267,353,2070.6,0,1
477519.5,7,525.5,7083.55,3,0
55064,160,405,2389.6,0,1
78005,118,100.5,2644.5,2,0
67115,136,424.25,2523.5,0,1
23537,312,98.75,2039.3,0,0
109014.5,80,98.75,2989.05,3,0
236549,33,352,4406.1,2,0
77469.5,118,102.25,2638.55,2,0
37199,209,101.75,2191.1,0,0
427164.5,10,431,6524.05,4,0
439778,9,478.25,6664.2,3,0
332372,19,519,5470.8,2,0
641927,2,486,8910.3,5,0
381278,14,317.75,6014.2,4,0
135920,62,124.75,3288,3,0
224988.5,35,445.75,4277.65,2,1
593822,2,495,8375.8,4,0
22232,312,124,2024.8,0,1
492657.5,6,427.75,7251.75,4,0
155490.5,53,470,3505.45,1,0
641279,2,528.25,8903.1,4,1
102197,87,251.5,2913.3,1,0
518222,5,475,7535.8,4,0
93399.5,99,307,2815.55,1,0
147048.5,57,402.75,3411.65,1,0
524202.5,4,392.5,7602.25,5,0
761987,0,571.5,10244.3,5,0
86735,108,100.25,2741.5,2,0
413822,11,313.25,6375.8,5,0
110783,79,404.25,3008.7,1,1
557156,3,463.5,7968.4,5,0
298721,23,502.25,5096.9,2,0
371112.5,15,376,5901.25,3,0
255206,29,423.75,4613.4,2,0
96779,94,447.25,2853.1,0,1
529553,4,397.5,7661.7,5,0
91482.5,98,360.75,2794.25,0,1
82554.5,113,99,2695.05,2,0
34472,219,382,2160.8,0,1
519684.5,5,504.5,7552.05,4,0
314763.5,21,476.5,5275.15,2,0
401294,12,454.75,6236.6,3,0
24905,272,272.5,2054.5,0,0
125691.5,70,308,3174.35,1,1
86753,106,399.5,2741.7,0,1
291732.5,24,480.75,5019.25,2,1
106661,82,248,2962.9,1,0
448377.5,9,326.5,6759.75,5,1
154851.5,54,125,3498.35,4,0
130983.5,65,227.25,3233.15,2,0
459452,8,538.75,6882.8,3,0
507048.5,6,445.5,7411.65,4,0
21768.5,336,98.25,2019.65,0,1
33324.5,219,223.75,2148.05,0,0
373749.5,15,508,5930.55,3,0
640595,2,515.75,8895.5,5,0
27618.5,247,423.25,2084.65,0,1
637125.5,2,478.25,8856.95,5,0
259292,29,375.5,4658.8,2,0
358958,16,306.75,5766.2,4,0
26259.5,274,347.75,2069.55,0,1
31659.5,231,98.5,2129.55,0,0
51252.5,167,155.25,2347.25,1,1
72353,125,255,2581.7,0,0
51864.5,165,255,2354.05,0,1
103650.5,87,444.25,2929.45,0,0
81110,111,100.25,2679,2,0
366207.5,16,325.5,5846.75,4,0
423263,11,350.75,6480.7,4,0
23991.5,311,221.75,2044.35,0,1
64946,137,103.75,2499.4,1,0
159788,52,280.25,3553.2,2,0
39755,197,99.75,2219.5,0,0
498066.5,6,493,7311.85,4,0
72744.5,125,398.5,2586.05,0,1
251912,30,395,4576.8,2,0
599172.5,2,447.25,8435.25,5,0
199392.5,40,371,3993.25,2,0
193146.5,41,405,3923.85,1,0
104582,84,248,2939.8,1,0
27614,248,423,2084.6,0,0
298338.5,23,275,5092.65,4,1
57399.5,153,424.25,2415.55,0,1
558789.5,3,421,7986.55,5,0
513830,5,531.5,7487,4,0
78635,115,345.25,2651.5,0,0
24086,309,227,2045.4,0,0
26628.5,248,368.25,2073.65,0,1
236454.5,33,369.5,4405.05,2,1
421233.5,11,388.75,6458.15,4,1
637080.5,2,496.75,8856.45,5,0
24567.5,272,253.75,2050.75,0,0
446168,9,435.5,6735.2,4,0
81393.5,112,100.75,2682.15,2,0
427322,10,493.5,6525.8,3,0
48894.5,171,126,2321.05,0,0
50208.5,169,278.5,2335.65,0,0
148196,56,326.75,3424.4,1,0
177369.5,47,126.5,3748.55,5,0
62741,146,421.75,2474.9,0,1
80156,115,424.75,2668.4,0,1
103362.5,86,369.25,2926.25,0,1
117015.5,75,121.25,3077.95,3,0
248712.5,31,259,4541.25,3,1
24140,310,230,2046,0,1
124049,71,397,3156.1,1,1
352500.5,17,302.5,5694.45,4,0
54452,163,125.5,2382.8,1,0
125102,70,359,3167.8,1,1
87207.5,103,100.25,2746.75,2,0
372161,15,442,5912.9,3,1
53196.5,163,151.25,2368.85,0,0
21818,338,101,2020.2,0,0
168923,50,299.5,3654.7,2,0
194676.5,42,125.75,3940.85,5,0
39953,197,230,2221.7,0,1
181518.5,45,506.5,3794.65,1,0
496082,6,384.75,7289.8,5,0
65108,139,276.5,2501.2,0,0
572676.5,3,462.25,8140.85,5,0
24360.5,271,242.25,2048.45,0,0
47832.5,175,96.75,2309.25,1,0
38099,205,258.75,2201.1,0,1
576141.5,3,433.5,8179.35,5,0
275483,27,472,4838.7,2,1
25013,263,278.5,2055.7,0,0
433086.5,10,421.25,6589.85,4,0
356190.5,17,323.25,5735.45,4,0
26313.5,263,350.75,2070.15,0,1
62979.5,144,346,2477.55,0,0
249833,30,273.25,4553.7,3,0
140793.5,60,123.75,3342.15,4,0
129471.5,68,119.75,3216.35,3,0
702024.5,0,525,9578.05,5,0
254355.5,29,299.25,4603.95,3,0
23843,314,100.25,2042.7,0,0
565121,3,460.75,8056.9,5,0
288528.5,25,224,4983.65,5,0
82041.5,113,104.5,2689.35,2,0
202259,39,477,4025.1,1,0
177248,46,401.75,3747.2,1,0
439215.5,9,425.5,6657.95,4,0
46649,175,173.5,2296.1,0,1
741494,0,575.25,10016.6,5,0
27299,253,405.5,2081.1,0,1
59015,147,99.75,2433.5,1,0
21849.5,328,102.75,2020.55,0,1
598556,2,533,8428.4,4,1
549546.5,3,430.75,7883.85,5,0
113942,77,394.25,3043.8,1,0
582761,3,533.75,8252.9,4,1
187152.5,43,432.75,3857.25,1,0
33176,217,212,2146.4,0,0
41640.5,190,447.25,2240.45,0,1
175173.5,47,121.25,3724.15,5,0
48377,172,489.5,2315.3,0,1
58659.5,153,102.5,2429.55,1,0
52053.5,167,98,2356.15,1,0
63942.5,140,101.25,2488.25,1,0
25013,266,278.5,2055.7,0,1
136883,61,103,3298.7,4,0
144087.5,58,99,3378.75,5,0
107610.5,83,399,2973.45,1,1
54582.5,156,401,2384.25,0,0
788892.5,0,582,10543.25,5,0
55095.5,156,158.25,2389.95,1,0
535866.5,4,470.75,7731.85,4,0
21858.5,330,103.25,2020.65,0,0
404817.5,12,384.25,6275.75,4,0
27605,250,100.75,2084.5,0,0
193169,41,276.25,3924.1,2,0
80286.5,116,195.25,2669.85,1,1
540587,3,410.75,7784.3,5,0
484958,6,515,7166.2,3,0
385449.5,13,475.5,6060.55,3,0
44066,182,419.5,2267.4,0,1
337956.5,18,475.75,5532.85,2,0
462332,8,399,6914.8,4,0
498422,6,374,7315.8,5,0
26286.5,263,349.25,2069.85,0,1
89804,101,102.25,2775.6,3,0
510135.5,5,391.75,7445.95,5,0
24819.5,264,267.75,2053.55,0,1
110702,80,95.5,3007.8,3,0
95019.5,98,100,2833.55,3,0
612114.5,2,469.5,8579.05,5,1
110405,80,99.75,3004.5,3,0
727040,0,565.75,9856,5,1
126474.5,68,120,3183.05,3,0
215277.5,37,424.75,4169.75,2,1
100721,90,402.5,2896.9,0,1
21737,331,96.5,2019.3,0,1
65121.5,141,95.75,2501.35,2,0
391371.5,13,456.5,6126.35,3,0
24468.5,263,248.25,2049.65,0,1
241413.5,32,271.75,4460.15,3,1
62984,144,95.75,2477.6,1,0
53358.5,164,442.25,2370.65,0,1
43917.5,183,98.75,2265.75,1,0
238200.5,32,377.5,4424.45,2,0
186495.5,43,418.75,3849.95,1,0
25494.5,275,97,2061.05,0,0
172869.5,48,132.5,3698.55,5,0
191954,42,452.5,3910.6,1,1
109829,80,95.75,2998.1,4,0
100154,91,474.25,2890.6,0,1
67655,132,349.75,2529.5,0,1
144524,58,204.5,3383.6,2,0
64406,139,401.25,2493.4,0,0
24374,274,243,2048.6,0,1
128630,67,354,3207,1,0
70715,129,301,2563.5,0,0
97809.5,92,276,2864.55,1,0
209841.5,38,279,4109.35,3,1
83094.5,110,270.75,2701.05,1,0
223872.5,35,400.75,4265.25,2,1
39854,199,377.5,2220.6,0,1
537482,3,502,7749.8,4,0
271680.5,27,312.75,4796.45,3,0
484913,6,352.25,7165.7,5,0
532694,4,427.5,7696.6,5,0
21818,347,101,2020.2,0,1
206844.5,38,272.5,4076.05,2,0
23978,299,103.75,2044.2,0,0
39372.5,202,101.75,2215.25,0,0
187355,43,455,3859.5,1,0
692309,1,524,9470.1,5,0
40655,199,373.75,2229.5,0,1
242309,32,520.25,4470.1,1,1
208361,38,255.5,4092.9,3,0
526659.5,4,449,7629.55,4,0
62286.5,144,102.75,2469.85,1,0
86055.5,106,320.25,2733.95,0,0
63672.5,141,374.25,2485.25,0,0
132005,66,483.25,3244.5,1,1
21804.5,350,100.25,2020.05,0,1
379500.5,14,517.25,5994.45,3,1
27042.5,241,125,2078.25,0,0
121835,71,101.5,3131.5,4,0
36564.5,209,131.75,2184.05,0,0
21791,351,99.5,2019.9,0,1
126087.5,69,273.5,3178.75,1,0
80093,114,231.75,2667.7,1,1
526623.5,4,451.25,7629.15,4,0
21795.5,352,99.75,2019.95,0,1
29837,234,103.25,2109.3,0,0
27164,242,398,2079.6,0,1
106260.5,84,127.25,2958.45,3,0
56283.5,159,97.5,2403.15,1,0
26831,242,379.5,2075.9,0,1
26858,242,381,2076.2,0,1
415325,11,330.75,6392.5,4,0
21732.5,355,96.25,2019.25,0,1
305120,22,345.5,5168,3,0
118694,74,195.5,3096.6,2,0
80250.5,114,100.25,2669.45,2,0
230946.5,34,299,4343.85,3,0
342956,18,421.5,5588.4,3,1
24374,285,243,2048.6,0,0
67065.5,135,395,2522.95,0,1
696071,1,526.75,9511.9,5,0
175250,47,125.5,3725,5,0
24477.5,285,248.75,2049.75,0,0
172271,48,473.75,3691.9,1,0
222324.5,35,465,4248.05,1,0
423128,10,359.5,6479.2,4,0
332399,19,387.75,5471.1,3,0
25670,288,99.25,2063,0,0
26322.5,288,351.25,2070.25,0,1
318273.5,20,476.25,5314.15,2,0
97899.5,91,423,2865.55,0,1
96743,93,125.25,2852.7,2,0
193781,42,265.75,3930.9,2,0
28226,240,100.75,2091.4,0,0
375423.5,15,506.25,5949.15,3,0
407360,12,502.75,6304,3,0
56891,156,120.5,2409.9,1,1
159941,52,126.5,3554.9,4,0
332484.5,19,359,5472.05,3,0
30602,236,98.5,2117.8,0,0
308931.5,22,249.25,5210.35,4,0
38666,203,348,2207.4,0,0
21777.5,358,98.75,2019.75,0,0
301947.5,22,404,5132.75,3,0
25400,286,300,2060,0,1
78468.5,114,432.75,2649.65,0,1
21876.5,361,104.25,2020.85,0,1
209567,38,321,4106.3,2,0
23150,305,175,2035,0,0
201026,39,253.75,4011.4,3,1
578495,3,527.5,8205.5,4,1
101333,89,96,2903.7,3,0
65324,141,425.75,2503.6,0,1
369407,15,453.25,5882.3,3,0
99182,92,100,2879.8,3,0
54528.5,161,373.25,2383.65,0,0
415122.5,11,306,6390.25,5,0
26138,278,99.75,2068.2,0,0
60752,146,274,2452.8,0,0
499610,6,367.25,7329,5,0
178301,46,257.25,3758.9,2,0
536384,4,402.25,7737.6,5,0
123743,69,271,3152.7,1,1
710709.5,0,547.5,9674.55,5,1
214215.5,37,522,4157.95,1,1
129786.5,67,426.5,3219.85,1,0
237309.5,33,396.5,4414.55,2,0
124004,70,382.5,3155.6,1,0
699329,1,525.5,9548.1,5,1
182841.5,44,127,3809.35,5,0
160796,51,434.25,3564.4,1,0
21768.5,327,98.25,2019.65,0,0
26813,242,378.5,2075.7,0,1
27596,245,227.75,2084.4,0,0
97836.5,92,390.5,2864.85,0,0
40587.5,199,96.5,2228.75,0,0
717684.5,0,552.5,9752.05,5,0
195590,41,454,3951,1,1
62354,144,101.5,2470.6,1,0
385481,13,406.75,6060.9,3,0
54605,157,489.75,2384.5,0,1
328961,19,540.75,5432.9,2,1
29778.5,238,276.5,2108.65,0,0
375738.5,14,282.75,5952.65,5,0
61674.5,144,402.5,2463.05,0,1
64464.5,138,98.5,2494.05,1,0
327516.5,19,520.25,5416.85,2,0
154878.5,53,264.25,3498.65,2,0
278097.5,26,521.5,4867.75,2,1
452661.5,9,403.25,6807.35,4,0
26421.5,279,356.75,2071.35,0,1
62421.5,145,123.25,2471.35,1,0
113762,77,106.5,3041.8,3,0
712082,0,551,9689.8,5,0
121911.5,71,447,3132.35,1,1
183350,44,255.25,3815,2,0
138017,62,99,3311.3,5,0
37950.5,201,99.5,2199.45,0,0
167357,49,436.5,3637.3,1,0
139371.5,60,99.25,3326.35,5,0
593889.5,2,447,8376.55,5,0
104231,87,100,2935.9,3,0
21804.5,341,100.25,2020.05,0,0
165003.5,50,416.25,3611.15,1,0
21854,342,103,2020.6,0,1
649073,1,514.5,8989.7,5,0
270155,27,195.5,4779.5,5,0
193857.5,41,499.75,3931.75,1,1
769875.5,0,572.5,10331.95,5,0
86231,108,101,2735.9,2,0
225497,34,279,4283.3,3,0
150068,55,121,3445.2,4,0
93624.5,96,405,2818.05,0,1
229974.5,34,364,4333.05,2,0
199329.5,39,499.25,3992.55,1,0
550100,3,497.5,7890,4,0
102507.5,86,350.75,2916.75,1,1
112682,78,101.25,3029.8,3,0
181689.5,44,130,3796.55,5,0
23033,304,99.5,2033.7,0,0
60864.5,149,95.25,2454.05,1,0
145302.5,57,482.5,3392.25,1,0
114464,77,99.25,3049.6,4,0
86114,107,128.5,2734.6,2,0
62759,144,101.5,2475.1,1,0
26313.5,276,350.75,2070.15,0,1
158604.5,52,457.75,3540.05,1,0
198078.5,40,197,3978.65,3,0
306362,22,528.5,5181.8,2,0
40673,200,351.25,2229.7,0,0
526299.5,4,468.75,7625.55,4,0
612371,2,482.75,8581.9,5,1
141243.5,59,300,3347.15,1,0
362738,16,299,5808.2,5,0
377673.5,14,453.25,5974.15,3,0
709562,0,545,9661.8,5,0
243132.5,31,340.5,4479.25,2,0
43994,185,102,2266.6,0,0
524126,4,409.75,7601.4,5,0
198434,40,302.75,3982.6,2,0
50591,166,328,2339.9,0,0
454524.5,8,412.5,6828.05,4,0
558249.5,3,411.5,7980.55,5,0
452783,9,340.75,6808.7,5,0
21827,346,101.5,2020.3,0,0
352356.5,17,477.75,5692.85,3,1
116133.5,75,101,3068.15,4,0
234524,33,446,4383.6,2,0
26268.5,284,348.25,2069.65,0,1
28037,245,446.5,2089.3,0,1
149424.5,56,374,3438.05,1,0
102570.5,86,101,2917.45,3,0
568680.5,3,422,8096.45,5,0
297029,23,437.75,5078.1,2,1
28995.5,237,125.75,2099.95,0,0
62768,142,99,2475.2,1,0
203289.5,39,254.25,4036.55,3,0
599964.5,2,512,8444.05,4,0
148407.5,56,481.5,3426.75,1,1
89079.5,105,277.5,2767.55,1,0
733925,0,548.75,9932.5,5,0
383658.5,14,532,6040.65,3,0
269178.5,27,300,4768.65,3,0
170511.5,48,444,3672.35,1,0
62732,144,426,2474.8,0,1
60149,149,175.5,2446.1,1,1
141108.5,59,400.25,3345.65,1,0
238286,32,377.75,4425.4,2,0
207015.5,38,247.75,4077.95,3,0
57467,153,406.5,2416.3,0,1
169715,48,119.5,3663.5,5,0
135744.5,63,332,3286.05,1,0
23226.5,301,98,2035.85,0,1
118491.5,74,94,3094.35,4,0
714755,0,542,9719.5,5,0
66314,134,429.75,2514.6,0,0
150644,55,427.25,3451.6,1,1
463925,8,404.5,6932.5,4,0
26390,282,355,2071,0,1
509928.5,5,559,7443.65,3,0
49722.5,170,103,2330.25,1,0
87185,105,425.25,2746.5,0,1
31043,227,223,2122.7,0,0
23996,303,222,2044.4,0,1
616866.5,2,525.5,8631.85,5,0
762500,0,575.75,10250,5,0
340503.5,18,299,5561.15,4,0
178719.5,46,131.5,3763.55,5,0
237710,33,352.75,4419,2,0
62318,143,100.25,2470.2,1,0
491145.5,6,399.25,7234.95,5,0
26327,280,351.5,2070.3,0,1
27141.5,243,396.75,2079.35,0,1
298730,23,450.25,5097,2,0
173819,47,122.25,3709.1,5,0
186392,43,299.75,3848.8,2,0
85097,106,126.75,2723.3,2,0
92877.5,100,454,2809.75,0,1
152385.5,54,352.25,3470.95,1,1
71943.5,125,171.5,2577.15,1,0
642345.5,2,525.25,8914.95,5,0
74261,122,96.5,2602.9,2,0
31196,226,95.75,2124.4,0,0
28712,237,257,2096.8,0,0
364511,16,359.25,5827.9,4,0
67974.5,131,377,2533.05,0,0
286526,25,248.5,4961.4,4,0
313800.5,21,226.25,5264.45,5,1
109581.5,81,393.75,2995.35,1,0
273372.5,27,408,4815.25,2,0
33932,216,352,2154.8,0,0
42167,189,379,2246.3,0,1
43184,189,380.5,2257.6,0,0
538148,3,470,7757.2,4,0
696593,1,519.75,9517.7,5,0
131132,65,99.75,3234.8,4,0
145028,58,356.5,3389.2,1,1
365267,16,554,5836.3,2,0
152727.5,54,345.5,3474.75,1,1
560130.5,3,480.5,8001.45,4,0
84809,107,244,2720.1,1,0
274947.5,27,252.75,4832.75,4,0
62502.5,143,223.25,2472.25,0,0
151458.5,55,441.25,3460.65,1,1
140271.5,60,97.25,3336.35,4,0
594978.5,2,446.5,8388.65,5,0
33774.5,217,350,2153.05,0,1
81011,112,96.25,2677.9,2,0
124904,71,352.5,3165.6,1,0
210755,37,486.75,4119.5,1,1
102939.5,87,98.25,2921.55,3,0
26480,254,104.25,2072,0,0
26151.5,281,98.25,2068.35,0,0
96252.5,94,96.75,2847.25,3,0
23960,305,220,2044,0,0
406581.5,12,472,6295.35,3,0
32150,228,129.5,2135,0,1
146049.5,57,278.25,3400.55,1,1
26268.5,281,348.25,2069.65,0,1
144236,58,377,3380.4,1,0
115418,74,503,3060.2,0,1
414758,11,355,6386.2,5,0
27740,260,430,2086,0,1
540695,3,534.75,7785.5,4,1
24684.5,280,106,2052.05,0,0
201656,39,305.25,4018.4,2,0
27150.5,259,148,2079.45,0,1
265457,28,399.75,4727.3,2,0
43728.5,188,98.5,2263.65,1,0
44786,185,101.5,2275.4,1,0
273498.5,27,299.5,4816.65,3,1
68465,131,121.75,2538.5,1,0
105401,83,98.75,2948.9,3,0
96212,94,251.5,2846.8,1,0
450515,9,478,6783.5,3,1
289770.5,24,251.25,4997.45,4,0
550766,3,426.75,7897.4,5,0
62354,143,208,2470.6,0,1
67205,133,258.25,2524.5,0,0
44268.5,186,120,2269.65,0,0
446600,9,504.25,6740,3,1
230735,34,299.25,4341.5,3,0
181068.5,45,127.25,3789.65,5,0
166376,50,119.5,3626.4,5,0
92027,98,120.75,2800.3,2,0
475476.5,7,378.5,7060.85,5,0
150392,55,201,3448.8,2,1
402936.5,12,422.5,6254.85,3,1
61994,142,254.25,2466.6,0,0
436502,10,458,6627.8,4,0
635474,2,494.5,8838.6,5,0
27650,255,425,2085,0,0
119166.5,74,394.75,3101.85,1,1
23987,306,221.5,2044.3,0,0
21818,325,101,2020.2,0,1
406784,12,401,6297.6,4,0
57269,151,304.5,2414.1,0,0
43094,188,171,2256.6,0,0
377241.5,14,426,5969.35,3,1
224669,35,435.75,4274.1,2,0
136712,62,271.5,3296.8,1,0
134196.5,63,95.5,3268.85,5,0
757334,0,563.75,10192.6,5,0
25332.5,275,99.75,2059.25,0,0
123306.5,72,97.5,3147.85,4,0
412539.5,11,327.75,6361.55,5,0
200549,40,394,4006.1,2,0
207105.5,38,391,4078.95,2,0
704877.5,0,526.25,9609.75,5,0
63834.5,140,446.25,2487.05,0,0
129660.5,67,103.25,3218.45,4,0
147458,56,343.5,3416.2,1,0
63497,138,393.25,2483.3,0,0
131114,65,123.75,3234.6,3,0
138044,62,98.75,3311.6,4,0
525647,4,445.5,7618.3,4,0
576663.5,3,423.5,8185.15,5,0
131406.5,66,490,3237.85,1,1
64829,138,472.25,2498.1,0,1
46500.5,177,525,2294.45,0,1
234339.5,33,469.25,4381.55,2,1
90951.5,101,299.5,2788.35,1,0
88076,103,99.75,2756.4,2,0
75206,123,420,2613.4,0,1
346268,17,544.5,5625.2,2,0
69531.5,132,168,2550.35,1,0
451442,9,429.25,6793.8,4,0
134048,64,174.25,3267.2,2,0
59798,148,243.75,2442.2,0,1
27636.5,260,424.25,2084.85,0,1
78936.5,116,283.25,2654.85,0,1
521070.5,5,476.5,7567.45,4,0
304449.5,22,369.5,5160.55,3,1
86627,106,122.5,2740.3,2,1
533558,4,423,7706.2,5,0
297681.5,23,224.75,5085.35,5,0
22223,298,123.5,2024.7,0,0
338726,18,501.5,5541.4,2,0
27578,259,127.25,2084.2,0,0
24563,288,253.5,2050.7,0,0
124899.5,70,275,3165.55,1,0
456981.5,8,342,6855.35,5,0
272621,27,449.5,4806.9,2,1
148038.5,56,392.75,3422.65,1,1
74733.5,121,275.25,2608.15,0,0
77721.5,120,99,2641.35,2,0
466323.5,7,422.25,6959.15,4,0
23231,298,179.5,2035.9,0,0
138917,60,403.75,3321.3,1,0
169737.5,49,393.25,3663.75,1,0
292173.5,24,308.75,5024.15,3,0
216965,36,318.5,4188.5,2,0
392424.5,13,497.25,6138.05,3,1
29225,236,126,2102.5,0,1
98538.5,92,370.25,2872.65,0,1
265182.5,28,438,4724.25,2,0
57192.5,153,445.75,2413.25,0,0
143678,58,100,3374.2,5,0
88139,104,275,2757.1,1,1
622338.5,2,522,8692.65,4,0
39665,195,100.25,2218.5,0,0
74792,122,448.75,2608.8,0,1
110427.5,80,171.5,3004.75,2,0
121304,73,103.25,3125.6,4,0
366284,16,421.25,5847.6,3,0
108020,82,98.25,2978,4,0
144861.5,58,399.25,3387.35,1,0
87144.5,104,101,2746.05,2,0
47414,177,99,2304.6,1,0
118896.5,74,251.75,3098.85,1,0
122528,71,425.75,3139.2,1,1
413205.5,11,373,6368.95,4,0
94493,97,395.75,2827.7,0,0
21831.5,324,101.75,2020.35,0,0
43584.5,187,105.25,2262.05,0,0
45159.5,185,473,2279.55,0,1
336125,18,473.5,5512.5,2,0
153492.5,54,471.25,3483.25,1,1
438846.5,9,362.25,6653.85,5,1
33657.5,225,374.75,2151.75,0,0
416067.5,11,526,6400.75,3,1
742979,0,559.75,10033.1,5,0
132828.5,64,99.25,3253.65,4,0
69738.5,127,448.75,2552.65,0,0
113240,77,100.25,3036,3,0
382295,14,544.75,6025.5,2,0
103556,85,98.25,2928.4,4,0
22241,297,124.5,2024.9,0,0
61422.5,145,414.25,2460.25,0,1
605553.5,2,466,8506.15,5,0
523847,4,424,7598.3,5,0
413709.5,11,358.75,6374.55,4,0
81087.5,112,151.75,2678.75,1,0
217253,36,274.25,4191.7,3,0
41577.5,197,97.5,2239.75,1,0
513695,5,519.25,7485.5,4,1
74814.5,120,121,2609.05,1,0
81537.5,112,96.75,2683.75,2,0
56378,156,418,2404.2,0,1
487077.5,6,503.25,7189.75,3,0
475481,7,470.5,7060.9,4,0
41028.5,195,372.75,2233.65,0,0
665889.5,1,542.25,9176.55,5,1
46230.5,177,280.75,2291.45,0,0
82077.5,113,101.75,2689.75,2,0
313751,21,402.75,5263.9,3,0
199388,39,306.25,3993.2,2,0
42905,192,102.25,2254.5,1,0
51288.5,164,94.5,2347.65,1,0
107111,83,98,2967.9,3,0
41865.5,192,457.5,2242.95,0,1
185771,44,226,3841.9,3,0
40889,195,97.25,2232.1,1,0
92832.5,100,127.25,2809.25,2,0
97980.5,91,404.25,2866.45,0,1
52449.5,161,474.5,2360.55,0,0
206858,38,245.25,4076.2,3,1
52031,164,146.5,2355.9,0,0
676968.5,1,526.5,9299.65,5,1
226208,34,444.75,4291.2,1,1
31623.5,227,101.25,2129.15,0,0
694257.5,1,554.25,9491.75,5,1
545195,3,552.5,7835.5,4,0
652830.5,1,547,9031.45,4,0
715151,0,571,9723.9,5,1
112880,77,182.5,3032,2,1
26367.5,264,353.75,2070.75,0,1
29864,234,99.75,2109.6,0,0
85502,105,98,2727.8,2,0
31767.5,227,200.75,2130.75,0,1
100370,89,383,2893,0,0
88679,104,98,2763.1,2,0
90326,101,426.5,2781.4,0,0
101202.5,90,329.25,2902.25,1,0
258828.5,29,472.25,4653.65,2,1
111503,78,100.25,3016.7,3,0
554928.5,3,497,7943.65,4,0
44813,183,100,2275.7,1,0
301380.5,22,392.25,5126.45,3,0
116313.5,76,125.5,3070.15,3,0
331211,19,486.75,5457.9,2,1
50636,164,275,2340.4,0,0
406928,12,355.5,6299.2,4,0
118388,74,307.75,3093.2,1,0
66971,136,229.5,2521.9,0,0
166736,50,201.5,3630.4,3,0
84224,108,435.5,2713.6,0,0
133908.5,64,247.5,3265.65,2,0
380346.5,14,369,6003.85,4,0
146126,57,96,3401.4,5,0
24077,298,226.5,2045.3,0,1
155945,53,125,3510.5,4,0
36029,212,474.75,2178.1,0,1
43832,186,176.5,2264.8,0,0
63254,140,222.75,2480.6,0,1
428771,10,383.75,6541.9,4,0
467853.5,7,405,6976.15,4,0
698802.5,1,527.75,9542.25,5,0
42612.5,190,94,2251.25,1,0
163595,51,124.5,3595.5,4,0
22110.5,320,117.25,2023.45,0,1
81699.5,111,324.5,2685.55,0,0
368669,15,306.75,5874.1,5,0
640226,2,569.75,8891.4,4,0
462525.5,8,450.75,6916.95,4,0
143570,58,270.5,3373,1,0
22673,314,148.5,2029.7,0,1
24482,262,249,2049.8,0,0
563591,3,505.5,8039.9,4,1
159378.5,52,122,3548.65,4,0
329622.5,19,475,5440.25,2,0
33617,221,253.25,2151.3,0,1
400403,12,349.5,6226.7,4,0
112137.5,78,199.75,3023.75,2,0
24986,271,277,2055.4,0,1
28154,262,453,2090.6,0,1
656696,1,516.25,9074.4,5,0
34071.5,220,434.25,2156.35,0,1
636477.5,2,471.25,8849.75,5,0
313724,21,235.25,5263.6,5,0
132756.5,65,102.75,3252.85,4,0
